Genre,Rating,UserRating,motion_image_high,motion_image_low,blink_rate,lean_forward,lean_backward,head_rotation,eye_rotation,Happiness_Avg,Happiness_Std,Happiness_25P,Happiness_75P,Happiness_Peaks,Happiness_0,Happiness_20,Happiness_40,Happiness_60,Happiness_80,Sadness_Avg,Sadness_Std,Sadness_25P,Sadness_75P,Sadness_Peaks,Sadness_0,Sadness_20,Sadness_40,Sadness_60,Sadness_80,Surprise_Avg,Surprise_Std,Surprise_25P,Surprise_75P,Surprise_Peaks,Surprise_0,Surprise_20,Surprise_40,Surprise_60,Surprise_80,Fear_Avg,Fear_Std,Fear_25P,Fear_75P,Fear_Peaks,Fear_0,Fear_20,Fear_40,Fear_60,Fear_80,Anger_Avg,Anger_Std,Anger_25P,Anger_75P,Anger_Peaks,Anger_0,Anger_20,Anger_40,Anger_60,Anger_80,Disgust_Avg,Disgust_Std,Disgust_25P,Disgust_75P,Disgust_Peaks,Disgust_0,Disgust_20,Disgust_40,Disgust_60,Disgust_80,Contempt_Avg,Contempt_Std,Contempt_25P,Contempt_75P,Contempt_Peaks,Contempt_0,Contempt_20,Contempt_40,Contempt_60,Contempt_80,Blink_Avg,Blink_Std,Blink_25P,Blink_75P,Blink_Peaks,Blink_0,Blink_20,Blink_40,Blink_60,Blink_80,HeadPose_X_Avg,HeadPose_X_Std,HeadPose_X_25P,HeadPose_X_75P,HeadPose_X_Peaks,HeadPose_X_0,HeadPose_X_20,HeadPose_X_40,HeadPose_X_60,HeadPose_X_80,HeadRotation_X_Avg,HeadRotation_X_Std,HeadRotation_X_25P,HeadRotation_X_75P,HeadRotation_X_Peaks,HeadRotation_X_0,HeadRotation_X_20,HeadRotation_X_40,HeadRotation_X_60,HeadRotation_X_80,EyeAngel_X_Avg,EyeAngel_X_Std,EyeAngel_X_25P,EyeAngel_X_75P,EyeAngel_X_Peaks,EyeAngel_X_0,EyeAngel_X_20,EyeAngel_X_40,EyeAngel_X_60,EyeAngel_X_80,Motion_image_Avg,Motion_image_Std,Motion_image_25P,Motion_image_75P,Motion_image_Peaks,Motion_image_0,Motion_image_20,Motion_image_40,Motion_image_60,Motion_image_80 
Horror,83,100,0.21358096343586766,0.7086477074869414,12.979521199884626,0.02394000576867609,0.015863859244303433,0.07643495817709836,0.0,0.011897894433227597,0.03468725932114122,0.0,0.0,0.021055667724257283,0.010835734870317004,0.015201729106628243,0.00920749279538905,0.015504322766570608,0.008674351585014409,0.2341967118546288,0.18924794051656765,0.1,0.32,0.033458321315258145,0.25963976945244954,0.21638328530259368,0.2585302593659943,0.23190201729106627,0.20142651296829975,0.3257888664551481,0.2277399164553706,0.16,0.45,0.033169887510816266,0.3205475504322766,0.323314121037464,0.38095100864553316,0.29272334293948127,0.3074495677233429,2.097505047591578,0.4904996212401381,1.77,2.3600000000000003,0.033458321315258145,2.07171469740634,2.0927953890489914,2.2433285302593657,2.1304755043227663,1.9281268011527375,1.7741072973752547,0.33973484793715003,1.55,1.97,0.03374675511970003,1.7046685878962535,1.8620893371757925,1.8436599423631124,1.7820749279538906,1.6607060518731989,0.2630948947216607,0.15774109747114393,0.14,0.36,0.03461205653302567,0.2209798270893372,0.20829971181556195,0.29144092219020173,0.2873775216138329,0.30429394812680116,0.18908566483991907,0.164533474265682,0.06,0.28,0.03403518892414191,0.13778097982708934,0.1271613832853026,0.21000000000000002,0.24383285302593655,0.22426512968299714,0.1340005768676085,0.2959671286774919,0.0,0.13,0.0282665128353043,0.13069164265129685,0.11498559077809797,0.11804034582132565,0.17926512968299713,0.12334293948126801,16.873377559849974,2.956801539817428,15.3,18.8,0.026535910008653015,19.331988472622477,19.171037463976948,16.192507204610948,15.637608069164266,13.862103746397693,0.17797404095759997,0.021068977364364215,0.168,0.19,0.027689645226420537,0.1825749279538905,0.18149423631123918,0.1702521613832853,0.16968731988472624,0.18404322766570605,-0.04813758292471887,0.02921872355851939,-0.067,-0.03,0.026247476204211133,-0.043711815561959654,-0.05739913544668588,-0.0534913544668588,-0.04752161383285302,-0.03803314121037465,17049.638776687825,46922.21579719816,11391.5,14486.75,0.01933064050778996,23773.92507204611,17566.332853025935,12356.92363112392,13250.389048991354,18134.655619596542
Documentry,92,70,0.44607843137254904,0.4680205415499533,14.21602787456446,0.03321718931475029,0.026713124274099883,0.1337979094076655,0.0,0.02106620209059241,0.05935410977133648,0.0,0.01,0.02067363530778165,0.05222737819025522,0.01911832946635731,0.0225754060324826,0.008132250580046404,0.0026334106728538283,0.2781045296167185,0.3638988625891736,0.05,0.35,0.030894308943089432,0.7390719257540602,0.15168213457076565,0.2330858468677494,0.1769141531322506,0.08745939675174014,0.44622764227642303,0.2800133331723935,0.23,0.63,0.032520325203252036,0.5962993039443155,0.24509280742459397,0.3874941995359629,0.39293503480278424,0.6057888631090488,2.070713124274094,0.5218277569067821,1.7100000000000002,2.39,0.033449477351916376,2.4142111368909513,1.7350696055684456,1.9417633410672857,1.9563689095127612,2.288016241299304,1.6432706155632952,0.36407211007159723,1.4,1.86,0.03368176538908246,1.7977146171693736,1.5110556844547562,1.521647331786543,1.6644431554524362,1.7061368909512762,0.34716376306620095,0.26220968613768375,0.16,0.46,0.0329849012775842,0.5200348027842228,0.26511600928074247,0.48584686774942,0.22315545243619492,0.23726218097447796,0.1672497096399519,0.16271057029127328,0.05,0.24,0.033449477351916376,0.22696055684454758,0.15216937354988397,0.18806264501160094,0.14125290023201856,0.1262645011600928,0.18332868757258805,0.3930843269357169,0.0,0.16,0.02857142857142857,0.4330858468677495,0.07994199535962877,0.13247099767981438,0.1834106728538283,0.08561484918793505,16.771800232288044,2.514544889433435,15.8,17.8,0.029036004645760744,15.898259860788862,15.37737819025522,16.608468677494198,18.056264501160094,17.7669373549884,0.14907665505226503,0.057704615536681526,0.13,0.187,0.027409988385598143,0.08105800464037123,0.186,0.16330394431554524,0.15639095127610209,0.15701856148491874,-0.05983042973286869,0.04306178078239207,-0.08800000000000001,-0.033,0.026713124274099883,-0.06805104408352669,-0.06079814385150812,-0.04967633410672854,-0.0639477958236659,-0.05586890951276103,31888.289033457248,41932.87021425317,25004.75,34396.0,0.016496282527881042,32059.25900116144,24635.75145180023,29549.682926829268,37094.7049941928,35835.905923344944
Romance,67,70,0.4926215277777778,0.5008680555555556,12.054439403758911,0.006048822639879024,0.020522791099589544,0.0,0.0032404406999351912,0.008012529704039737,0.02986614937364725,0.0,0.0,0.0146899978397062,0.01541036717062635,0.006576673866090713,0.0016090712742980564,0.01398488120950324,0.0024730021598272137,0.1936919421041251,0.24546667877057365,0.04,0.26,0.03262043637934759,0.18055075593952483,0.24745140388768902,0.10012958963282939,0.25398488120950324,0.1857883369330454,0.346457118168069,0.33699588514871315,0.16,0.4500000000000001,0.033700583279325985,0.4088444924406048,0.4965334773218143,0.353488120950324,0.28793736501079914,0.1838984881209503,2.0207820263555893,0.46585985431255256,1.72,2.25,0.03478073017930439,2.077526997840173,2.1743520518358532,1.7897192224622032,2.154136069114471,1.8978077753779699,1.6832231583495372,0.34013505581827924,1.46,1.88,0.03478073017930439,1.7003023758099352,1.7148164146868252,1.4126565874730024,1.8689956803455725,1.710561555075594,0.2767206740116657,0.1932734547545779,0.14,0.38,0.03305249513933895,0.2810907127429806,0.23375809935205186,0.199244060475162,0.3891792656587473,0.2789092872570194,0.10261179520414669,0.14913574370683813,0.0,0.15,0.03218837761935623,0.16578833693304537,0.1547732181425486,0.11983801295896328,0.050021598272138236,0.022138228941684664,0.14190969971916054,0.3074999273613591,0.0,0.15,0.026787643119464247,0.16026997840172785,0.10522678185745142,0.0487257019438445,0.2487149028077754,0.14620950323974083,18.30261395549779,2.3731253517231417,17.5,19.3,0.026571613739468567,16.16803455723542,18.390172786177104,18.32300215982721,18.724190064794815,19.809287257019434,0.12112335277597736,0.035690498790039195,0.102,0.14800000000000002,0.027867790019442645,0.1367354211663067,0.13347732181425484,0.14098704103671705,0.08996760259179266,0.10374946004319655,-0.06237891553251282,0.036089139204012785,-0.085,-0.043,0.028299848779434002,-0.0653207343412527,-0.05183693304535638,-0.04887257019438445,-0.07661015118790497,-0.06890280777537797,304684.5974503025,289501.7411947319,14071.0,564831.5,0.012316335350043216,22612.00323974082,14254.016198704103,488017.3390928726,520827.69762419007,475810.53887688986
Adventure,86,95,0.6087437742114001,0.375207526286663,41.35667396061269,0.1761487964989059,0.2565645514223195,0.01586433260393873,0.0,0.05540481400437639,0.3212872648176547,0.0,0.0,0.019693654266958426,0.008879781420765027,0.0060655737704918035,0.011530054644808744,0.24887978142076503,0.0012295081967213116,0.284737417943107,0.6045510549859545,0.03,0.3,0.03446389496717724,0.11721311475409836,0.27650273224043714,0.1986065573770492,0.6041803278688523,0.22270491803278694,0.6198741794310721,1.3223277047967963,0.16999999999999998,0.5825,0.030634573304157548,0.39959016393442626,0.34090163934426226,0.5224043715846994,1.367896174863388,0.45658469945355196,2.219934354485778,1.3397629850519226,1.5699999999999998,2.4,0.03336980306345733,2.153497267759563,1.9068306010928964,2.347595628415301,2.8975956284153006,1.7539071038251368,1.659327133479214,0.48980457681302336,1.35,1.9,0.03336980306345733,1.7216666666666667,1.5388524590163934,1.7861748633879782,1.8736612021857924,1.3496448087431696,0.33312910284463837,0.31478379086721764,0.13,0.46,0.03446389496717724,0.291448087431694,0.3797814207650273,0.1686065573770492,0.37688524590163935,0.44292349726775954,0.21083150984682658,0.49014465437667953,0.0,0.2,0.031181619256017507,0.2095901639344262,0.13010928961748636,0.2308469945355191,0.3700273224043716,0.10937158469945357,0.23721553610503213,0.4806702166620852,0.0,0.1925,0.03446389496717724,0.15972677595628415,0.25540983606557377,0.33106557377049184,0.3044262295081967,0.12852459016393442,14.125601750547041,6.616505122176426,10.2,19.2,0.022975929978118162,18.615027322404373,20.140437158469947,8.643169398907103,9.90737704918033,13.081147540983604,0.11862527352297578,0.04199023990880417,0.102,0.142,0.022975929978118162,0.11365846994535518,0.09699453551912568,0.13843169398907104,0.12265573770491804,0.11940437158469946,-0.05133643326039385,0.02607259132423596,-0.068,-0.034,0.031181619256017507,-0.04925409836065574,-0.0621120218579235,-0.037311475409836065,-0.05096174863387978,-0.05618032786885247,48485.82813355227,64001.171634478706,23113.0,54057.5,0.021893814997263273,47966.64207650273,23951.387978142076,58977.256830601094,58381.065573770495,52210.58743169399
Science-Fiction ,66,80,0.28317836010143704,0.2510566356720203,14.621848739495798,0.005322128851540616,0.021288515406162466,0.00028011204481792715,0.0,0.0020420168067226867,0.012327983660651963,0.0,0.0,0.00784313725490196,0.003678321678321679,0.0019020979020979022,0.002685314685314685,0.0008251748251748253,0.001104895104895105,0.20457983193277063,0.2288648145077572,0.04,0.29,0.03053221288515406,0.4470489510489511,0.158,0.1420839160839161,0.1354825174825175,0.13825174825174827,0.3201764705882351,0.24260101079939586,0.15,0.4300000000000001,0.033893557422969185,0.48170629370629364,0.30337062937062936,0.3373706293706294,0.24623776223776225,0.22826573426573424,1.8312240896358527,0.54801579237631,1.4600000000000002,2.0900000000000003,0.031092436974789917,2.146237762237762,1.8248391608391608,1.8535104895104895,1.5944055944055944,1.7153006993006994,1.4998711484593896,0.369537866806263,1.25,1.6900000000000002,0.03165266106442577,1.5584755244755244,1.5682657342657342,1.546713286713287,1.3364615384615384,1.470965034965035,0.2791176470588236,0.1698354490055837,0.15,0.39,0.0350140056022409,0.2437902097902098,0.1822797202797203,0.3115524475524476,0.361986013986014,0.2924895104895105,0.128492997198879,0.1387916596047036,0.02,0.2,0.03333333333333333,0.17418181818181816,0.06366433566433566,0.13292307692307692,0.1517902097902098,0.11791608391608392,0.13561624649859919,0.3242981058994548,0.0,0.13,0.03053221288515406,0.1425734265734266,0.06844755244755246,0.1270909090909091,0.13240559440559438,0.2066153846153846,17.640056022408896,1.8690809806391484,17.2,18.0,0.027170868347338936,17.351188811188813,17.678041958041955,16.90013986013986,17.602377622377624,18.443916083916086,0.14738683473389272,0.0206102525664407,0.138,0.157,0.03053221288515406,0.14595664335664338,0.16315944055944054,0.14244895104895106,0.14335524475524475,0.1400979020979021,-0.061771988795518325,0.0296418823237311,-0.08,-0.043,0.030252100840336135,-0.04410909090909091,-0.06011188811188812,-0.07405034965034965,-0.06333146853146854,-0.06659440559440559,30314.857663210983,45050.74257872471,26656.0,29702.0,0.017932193891846457,34950.19887955182,28531.6162464986,27184.06162464986,28868.868347338936,31832.614845938377
Horror,86,70,0.17392300641613198,0.3132447296058662,9.03078677309008,0.011174458380843785,0.026909920182440136,0.0018244013683010262,0.0,0.004399087799315859,0.03240877707172415,0.0,0.0,0.00524515393386545,0.01856492027334852,0.0006605922551252848,0.0005011389521640091,0.00043280182232346244,0.0018109339407744876,0.17989737742303083,0.2518509281572119,0.03,0.22,0.031014823261117448,0.31039863325740313,0.13740318906605925,0.20380410022779044,0.11559225512528475,0.1306492027334852,0.3164378563283922,0.21614687285932108,0.15000000000000002,0.4300000000000001,0.0346636259977195,0.3652164009111617,0.22159453302961277,0.2617995444191344,0.3151708428246014,0.4153986332574032,1.7501345496009164,0.43155608269692247,1.46,1.97,0.03443557582668187,1.8773462414578588,1.6110933940774488,1.7820615034168565,1.6028246013667427,1.8592824601366744,1.451099201824403,0.3057125299505995,1.25,1.63,0.03511972633979475,1.486617312072893,1.3905580865603646,1.4832801822323463,1.3155466970387246,1.564373576309795,0.27541619156214225,0.19778833328432965,0.14,0.38,0.033523375142531356,0.34617312072892936,0.16240318906605927,0.2826879271070615,0.3235193621867881,0.25978359908883825,0.11002280501710308,0.12779931030091277,0.0,0.18,0.03192702394526796,0.08945330296127561,0.18095671981776765,0.09168564920273349,0.056651480637813216,0.13034168564920273,0.12895096921322624,0.31273034374127223,0.0,0.12,0.03055872291904219,0.2359111617312073,0.05096810933940774,0.0934851936218679,0.12932801822323461,0.13399772209567198,24.45142531356883,3.406827274520889,23.5,25.0,0.026909920182440136,23.475284738041,24.361958997722095,25.448063781321185,23.305011389521642,25.41594533029613,0.1241226909920179,0.03874579678241662,0.116,0.14300000000000002,0.03078677309007982,0.10491913439635535,0.13965717539863323,0.11922892938496582,0.1262870159453303,0.12928701594533032,-0.06055507411630551,0.023090601016261578,-0.076,-0.045,0.02919042189281642,-0.05999088838268793,-0.058677676537585426,-0.06254328018223235,-0.06288382687927108,-0.05811617312072893,38337.901459854016,40770.06102807601,33294.75,37668.25,0.022125912408759125,42251.68643101482,33887.719498289625,36789.548460661346,36378.38882554162,42177.36259977195
Comedy,26,73,0.0798165137614679,0.0,16.023738872403563,0.61675416571559,0.35517005249942935,0.18192193563113446,0.0006847751654873316,0.11119607395571762,0.1582558564870082,0.0,0.16,0.02967359050445104,0.05485746864310148,0.05952109464082098,0.10156214367160776,0.13636259977194984,0.2028392246294185,1.3866035151791836,0.5977283595837283,1.03,1.62,0.03378224149737503,1.9102964652223489,1.187411630558723,1.455108323831243,1.2525769669327254,1.115792474344356,0.7053070075325341,1.0423365822525812,0.18,0.8,0.034238758274366586,1.889828962371722,0.55309007981756,0.251539338654504,0.2219612314709236,0.6049714937286204,1.9665829719242178,1.1757872857556602,1.33,2.25,0.03446701666286236,3.283283922462942,1.575883694412771,1.8038768529076397,1.4082782212086657,1.7447662485746862,1.3185345811458575,0.6421593125159063,0.92,1.57,0.033325724720383476,1.5937514253135687,0.9381870011402508,1.6112314709236033,1.1392360319270238,1.2985176738882556,0.4292010956402629,0.3546392481230766,0.14,0.64,0.03469527505135814,0.1768415051311289,0.6403078677309008,0.30676168757126565,0.6378677309007982,0.37972633979475484,0.6713946587537079,0.4302290933301908,0.4,0.86,0.030814882446929925,0.7704446978335233,0.42262257696693273,0.5774572405929305,0.696351197263398,0.884435575826682,0.16452408125998538,0.28471668715196363,0.0,0.21,0.030130107281442595,0.18058152793614596,0.23153933865450396,0.12171037628278222,0.09194982896237172,0.19537058152793615,-20.344213649851618,15.439509640816395,-32.3,-7.5,0.022825838849577722,2.007981755986317,-10.926225769669326,-33.32109464082098,-28.89646522234892,-30.378563283922464,0.1395510157498291,0.07264512140482954,0.086,0.16,0.02784752339648482,0.2478551881413911,0.08777651083238312,0.1369315849486887,0.08518700114025086,0.1388084378563284,0.05436064825382338,0.042669715329934445,0.029,0.083,0.030814882446929925,0.015377423033067276,0.036758266818700105,0.06277309007981757,0.08292246294184719,0.07336488027366021,558327.4913242009,24829.696983408554,547004.0,563508.0,0.026484018264840183,586534.0752565564,562447.5940706956,547248.0718358039,547880.8654503991,541811.9315849487
Cartoon,62,80,0.1558659217877095,0.524022346368715,23.854224185532853,0.2694643843180563,0.12203202650469354,0.25124240750966315,0.0,0.0012700165654334617,0.007085857126360439,0.0,0.0,0.009939260077305357,0.0021212121212121214,0.0003030303030303031,0.0012396694214876032,0.0020385674931129474,0.00044077134986225897,1.2620485919381534,0.42110398167599394,0.96,1.51,0.034787410270568746,1.5165013774104683,1.020220385674931,1.1358126721763087,1.3810192837465565,1.228374655647383,0.5033406957482048,0.41006406236525234,0.22000000000000006,0.65,0.0353395913859746,0.6503581267217631,0.41694214876033064,0.31451790633608817,0.4825068870523417,0.6400550964187328,1.640977360574271,0.621513822033658,1.2100000000000002,1.92,0.03368304803975704,1.8366942148760332,1.286694214876033,1.3781542699724518,1.7917079889807161,1.8740495867768594,1.1246548868028705,0.4486021624647995,0.8300000000000001,1.36,0.03368304803975704,0.9500000000000001,0.9115977961432506,1.0542975206611571,1.3905234159779614,1.2913774104683196,0.376212037548316,0.3250689808456919,0.15,0.49,0.034235229155162895,0.7001928374655648,0.30435261707988975,0.2916528925619835,0.37024793388429755,0.20482093663911843,0.5754831584759813,0.23057321344944928,0.42,0.73,0.0353395913859746,0.4615977961432507,0.6437741046831956,0.6255922865013775,0.567603305785124,0.565289256198347,0.18842628382109297,0.3474643865918696,0.0,0.19,0.025400331308669245,0.30804407713498627,0.12355371900826446,0.1477961432506887,0.1604132231404959,0.1971900826446281,-3.9034235229155128,7.395132742082125,-12.0,-0.5,0.02484815019326339,1.8192837465564742,-0.8958677685950415,-1.0983471074380164,-5.716804407713499,-13.529201101928376,0.17924516841524005,0.06784638622972465,0.156,0.201,0.030922142462727776,0.12451239669421488,0.1770633608815427,0.17093112947658404,0.2006694214876033,0.21878236914600552,0.025663721700717804,0.030295909015036433,0.006999999999999999,0.045,0.0353395913859746,0.015134986225895316,0.022807162534435262,0.023550964187327824,0.028925619834710745,0.03741046831955923,56735.83756906077,61487.577457968364,48577.25,53650.75,0.02154696132596685,79192.92011019283,48825.63085399449,48343.482093663915,53178.239669421484,52793.17906336088
Horror,6,80,0.10829153142519918,0.3349070522277958,25.337243401759533,0.09178885630498533,0.1410557184750733,0.9712609970674487,0.001466275659824047,0.025618768328445805,0.05343453156558432,0.0,0.03,0.02258064516129032,0.05001464128843339,0.03073206442166911,0.0032210834553440706,0.026515373352855056,0.017306002928257687,1.9915835777126054,0.4187518115722333,1.71,2.25,0.03372434017595308,2.284831625183016,2.0430453879941437,1.7338653001464128,2.0271888726207905,1.842064421669107,0.424577712609971,0.3148459428116327,0.17,0.62,0.03372434017595308,0.5414348462664714,0.5267203513909224,0.23527086383601756,0.3729282576866764,0.4411566617862372,2.7332111436950153,0.7137501179352682,2.22,3.2,0.03313782991202346,3.1270717423133236,2.8765007320644216,2.267628111273792,3.0116251830161054,2.345549048316252,2.3409824046920824,0.6203826469315139,1.91,2.78,0.03313782991202346,2.579838945827233,2.3191068814055638,2.0254758418740852,2.703909224011713,2.043953147877013,0.2528181818181813,0.18605665137819455,0.12,0.35,0.0343108504398827,0.2949341142020498,0.3575695461200586,0.23751098096632503,0.2225036603221084,0.14783308931185946,0.46327565982404706,0.22281573053547712,0.3,0.6,0.03401759530791789,0.3972620790629576,0.3712005856515373,0.4251098096632504,0.4221669106881406,0.6946266471449487,0.23154545454545317,0.4562128579269888,0.0,0.22,0.02375366568914956,0.14152269399707174,0.3196339677891655,0.37202049780380675,0.15825768667642753,0.16402635431918008,-6.405190615835786,8.587064810235052,-6.9,-2.5,0.026979472140762465,-2.226354319180088,-6.306734992679356,-17.094875549048314,-5.035578330893119,-1.2830161054172766,0.3188970674486801,0.04407371645169069,0.302,0.34700000000000003,0.02932551319648094,0.34798828696925327,0.3311888726207906,0.2845900439238653,0.33072620790629575,0.295714494875549,0.018188856304985377,0.041226212290245715,-0.006999999999999999,0.039,0.02903225806451613,0.013645680819912152,0.02164128843338214,0.033655929721815525,0.003421669106881405,0.018360175695461202,68084.54590789088,45223.89637268835,61542.0,66946.0,0.02141390437078322,72519.9457478006,65866.25366568915,74380.09384164223,61632.69941348974,65556.54985337243
Documentry,39,86,0.2374972937865339,0.6659450097423685,27.93103448275862,0.14719827586206896,0.01293103448275862,0.9689655172413794,0.003232758620689655,0.06750646551724065,0.0808545246161402,0.0,0.11,0.03125,0.01588805166846071,0.06441334768568353,0.12318622174381055,0.09473627556512379,0.038503767491926806,2.3282887931034515,0.48358994996851273,2.06,2.64,0.032758620689655175,1.8630032292787944,2.5294402583423032,2.677395048439182,2.442346609257266,2.1061033369214206,0.43149137931034426,0.35558679090568523,0.23,0.55,0.03556034482758621,0.263745963401507,0.4153067814854683,0.40117330462863293,0.6215069967707212,0.45238966630785793,3.4256185344827523,0.8721430030222295,2.88,4.0699999999999985,0.03405172413793103,2.3608073196986004,3.4960710441334766,4.155726587728741,3.905963401506997,3.1752206673842838,3.041096982758633,0.8689305203920252,2.58,3.69,0.034913793103448276,2.0614424111948333,3.082615715823466,3.776512378902045,3.4075026910656616,2.8459203444564047,0.243907327586206,0.24294798820578906,0.12,0.31,0.03599137931034483,0.17780409041980624,0.20651237890204524,0.28659849300322926,0.3027018299246501,0.24332615715823466,0.5357952586206911,0.18222669193876376,0.41,0.64,0.034913793103448276,0.5718622174381055,0.49849300322927875,0.47575888051668463,0.525048439181916,0.6021851453175459,0.21850862068965402,0.4172186102694416,0.0,0.21,0.02521551724137931,0.3177717976318622,0.10683530678148546,0.12850376749192682,0.24892357373519913,0.2878363832077503,3.112801724137926,6.272542869172776,0.5,6.0,0.029094827586206896,3.002798708288483,6.259418729817008,5.447793326157158,2.826803013993541,-2.003767491926803,0.3275275862068965,0.05468674331271531,0.32,0.35600000000000004,0.030603448275862068,0.29446286329386434,0.3543670613562971,0.3563240043057051,0.32923358449946183,0.3000086114101184,0.004344181034482762,0.04427964628836979,-0.022,0.026,0.03017241379310345,0.010881593110871904,-0.006546824542518839,0.0003272335844994616,0.0008040904198062441,0.016291711517761036,71238.45936624272,40427.41793261305,63467.0,69629.0,0.023927570597111446,74849.7025862069,63515.93965517241,63739.95474137931,73402.6885775862,80310.16702586207
Romance,53,80,0.12711487088156723,0.7370881567230633,37.092842898293824,0.04874806115665854,0.012630179481497895,0.965876357190339,0.0,0.03027254597828497,0.06580712193958325,0.0,0.03,0.020385552847329937,0.014462901439645626,0.0008527131782945736,0.024606866002214837,0.07122923588039867,0.039944629014396466,1.8395169510303566,0.4898509296496699,1.55,2.1,0.03390206071349435,1.5561351052048726,1.7508194905869325,1.9928239202657807,1.9787043189368771,1.9068327796234772,0.5731021493463396,0.9866933335467939,0.13,0.7100000000000001,0.03478838909816087,1.0075747508305648,0.602358803986711,0.7683942414174972,0.26368770764119603,0.22104097452934665,2.6684777309993324,1.0948674627936412,2.17,3.0,0.03390206071349435,2.735681063122924,2.3281838316722037,2.834706533776301,2.7775415282392024,2.6491805094130676,2.1371393751384957,0.6175692974677998,1.73,2.52,0.034566807001994236,1.850044296788483,1.8974640088593575,2.1286489479512736,2.484784053156146,2.310077519379845,0.3012563704852637,0.3658859888293947,0.1,0.39,0.03301573232882783,0.34693244739756374,0.12549280177187155,0.3082059800664452,0.3874418604651163,0.3360797342192691,0.6649412807445132,0.2502824687204516,0.52,0.78,0.03412364280966098,0.7425581395348838,0.6553377630121816,0.6521373200442969,0.6069213732004429,0.6632447397563678,0.27792155993795503,0.48923950977388264,0.0,0.33,0.02636826944382894,0.5206866002214839,0.18652270210409747,0.2321373200442968,0.14702104097452934,0.30202657807308975,-1.7112785286948815,6.931384451063226,-2.7,1.1,0.020385552847329937,0.07342192691029908,1.9482834994462903,-3.7501661129568107,-3.2055370985603546,-3.6135105204872655,0.30876512297806286,0.06828894569581363,0.29600000000000004,0.333,0.0268114336361622,0.29991694352159476,0.30788593576965667,0.31907087486157254,0.3250797342192691,0.2898338870431894,0.015940394416131178,0.043589551190425235,-0.014,0.046,0.029470418790161754,0.010700996677740864,0.020482834994462903,0.02113621262458472,0.010377630121816167,0.016829457364341088,42515.02127659575,44698.30503172768,32675.0,38670.75,0.015735815602836878,56311.040974529344,37061.07087486157,40163.45293466224,34192.006644518275,44537.73643410853
Adventure,35,90,0.19672846237731734,0.39629225736095963,30.872774641771603,0.10008684324793747,0.19778549717759444,0.963742943986105,0.0026052974381241857,0.2942813721233139,0.2582558097437327,0.09,0.43,0.03343465045592705,0.16035791757049891,0.5024403470715835,0.3248590021691974,0.15490238611713666,0.326117136659436,2.22674337820235,0.46435238562943554,1.91,2.5,0.035822839774207554,2.3001952277657263,2.56909978308026,2.1186117136659437,1.9786334056399135,2.147299349240781,0.5960855405992308,0.7637052262452788,0.07,0.9474999999999999,0.03473729917498915,0.9678308026030369,1.0127874186550976,0.3970065075921909,0.1393817787418655,0.4578633405639913,3.37119626574033,0.8929480397229846,2.76,3.84,0.035822839774207554,3.3111713665943596,4.046160520607375,3.2835574837310193,2.9116052060737525,3.273698481561822,2.7818041684759027,0.6477047938448437,2.42,3.2,0.03517151541467651,2.4292082429501085,3.1129934924078095,2.891800433839479,2.602895878524946,2.8479067245119305,0.29655015197568324,0.2953550218069758,0.12,0.38,0.035822839774207554,0.1562581344902386,0.27869848156182214,0.26306941431670283,0.32876355748373104,0.45378524945770066,1.0021927920104214,0.35218210815915285,0.76,1.23,0.03538862353452019,0.9161496746203905,1.2724403470715835,0.9552711496746203,0.7218872017353579,1.1364316702819957,0.247225358228397,0.43569120645078024,0.0,0.31,0.02518454190186713,0.22029284164859003,0.06351409978308026,0.2222885032537961,0.36581344902386115,0.3627982646420824,-4.060703430308289,9.440243138545263,-5.2,-0.2,0.022796352583586626,-4.455748373101952,1.7607375271149677,-5.657917570498916,-6.8100867678958785,-5.116268980477225,0.3138797221016072,0.05821375744739604,0.28300000000000003,0.359,0.029309596178897092,0.3421312364425162,0.3587375271149674,0.30869088937093275,0.2742429501084599,0.2828058568329718,0.01381589231437255,0.04655400673683779,-0.018000000000000002,0.046,0.029092488059053408,0.018420824295010848,-0.006223427331887203,0.01417462039045553,0.01580368763557484,0.026801518438177872,78208.18306188926,40466.43120226103,68966.0,79222.0,0.023235613463626494,85964.48156182213,79515.56182212582,71986.46095444685,76155.77331887202,76675.68004338395
