,Column,Score
0,motion_image_high,0.006822711720713437
1,motion_image_low,1.046600905565907
2,blink_rate,0.26100871088845895
3,lean_forward,4.520802649566177
4,lean_backward,0.6188759482322574
5,head_rotation,4.140445409465732
6,eye_rotation,1.4786421916788977
7,Happiness_Avg,3.4070539927671804
8,Happiness_Std,0.0001008201106576538
9,Happiness_25P,7.467556116659665
10,Happiness_75P,1.2939896253659413
11,Happiness_Peaks,0.8321075534145919
12,Happiness_0,1.906326992070881
13,Happiness_10,2.101000219017685
14,Happiness_20,2.8519051371714053
15,Happiness_30,5.461617378270097
16,Happiness_40,3.6369953732346434
17,Happiness_50,3.2214682387384257
18,Happiness_60,2.309052268391565
19,Happiness_70,2.8960994858575253
20,Happiness_80,5.4496596159915915
21,Happiness_90,0.33937209773282084
22,Sadness_Avg,1.4263077828733757
23,Sadness_Std,2.481723894052935
24,Sadness_25P,0.6857468542275965
25,Sadness_75P,1.1965719542305089
26,Sadness_Peaks,0.0001969074289936342
27,Sadness_0,0.04388711941394082
28,Sadness_10,1.2564338559376607
29,Sadness_20,1.8326286963814291
30,Sadness_30,0.3605090283293941
31,Sadness_40,0.8216489688123059
32,Sadness_50,1.2602954281983987
33,Sadness_60,0.9775025021206384
34,Sadness_70,2.7202729653557682
35,Sadness_80,2.29963172196328
36,Sadness_90,4.1316519610081395
37,Surprise_Avg,4.579203974733436
38,Surprise_Std,4.4728223301884675
39,Surprise_25P,0.14205595820249153
40,Surprise_75P,3.6466142543830107
41,Surprise_Peaks,0.5677250563718707
42,Surprise_0,0.0903632102220265
43,Surprise_10,0.6376479124596158
44,Surprise_20,0.20525450675746396
45,Surprise_30,0.6246674549956733
46,Surprise_40,3.538261760347482
47,Surprise_50,5.492701038638095
48,Surprise_60,0.3615467721445236
49,Surprise_70,2.470378895976399
50,Surprise_80,2.989560429508973
51,Surprise_90,4.387508034697281
52,Fear_Avg,2.1039159549394304
53,Fear_Std,6.25045340514256
54,Fear_25P,0.06300732286415203
55,Fear_75P,2.9401113666851733
56,Fear_Peaks,0.03636060432777421
57,Fear_0,1.4872528836823324
58,Fear_10,2.066750950126398
59,Fear_20,1.3583141868534718
60,Fear_30,0.012230010230983794
61,Fear_40,1.3154664769391893
62,Fear_50,1.9464547782633133
63,Fear_60,0.9361969837924113
64,Fear_70,1.8126707852811181
65,Fear_80,2.7360607415938083
66,Fear_90,4.1910744029281055
67,Anger_Avg,0.34084952412856334
