motion_image_high,0.009820753166258231
motion_image_low,0.008527225978709273
blink_rate,0.008037497801131674
lean_forward,0.009199568478254285
lean_backward,0.008476568938982914
head_rotation,0.008944327718139652
eye_rotation,0.0059855861942088966
Happiness_Avg,0.008282955760869121
Happiness_Std,0.008053820981989807
Happiness_25P,0.003294372733395707
Happiness_75P,0.005475595952122006
Happiness_Peaks,0.010887631183663617
Happiness_0,0.0073173382301941975
Happiness_20,0.006474292951397808
Happiness_40,0.006796819455142677
Happiness_60,0.007493132872217587
Happiness_80,0.007795807776490454
Sadness_Avg,0.007513817315852721
Sadness_Std,0.008148045933906129
Sadness_25P,0.007368949096675192
Sadness_75P,0.007993513020212664
Sadness_Peaks,0.009581396284893786
Sadness_0,0.008018058533008647
Sadness_20,0.008263802660051897
Sadness_40,0.008579013674380145
Sadness_60,0.00803357882737323
Sadness_80,0.00819156125056544
Surprise_Avg,0.007589508959486452
Surprise_Std,0.008492126855392286
Surprise_25P,0.00785857033155825
Surprise_75P,0.008237077101124146
Surprise_Peaks,0.008257056547620902
Surprise_0,0.008789618702614877
Surprise_20,0.007848135451050356
Surprise_40,0.00891410811229181
Surprise_60,0.00842499158669247
Surprise_80,0.00803470724087137
Fear_Avg,0.006590164874714883
Fear_Std,0.007592787548228087
Fear_25P,0.006742370850845358
Fear_75P,0.0065047309498785484
Fear_Peaks,0.009120892027523489
Fear_0,0.007641123260414189
Fear_20,0.007476664249920902
Fear_40,0.007627281990788464
Fear_60,0.00708171098463551
Fear_80,0.007411919300455004
Anger_Avg,0.006834053782346791
Anger_Std,0.009152172019506832
Anger_25P,0.0068024609502304505
Anger_75P,0.006691324728826709
Anger_Peaks,0.009133329731334612
Anger_0,0.007152724408860054
Anger_20,0.008407599936492262
Anger_40,0.007579220615099032
Anger_60,0.007512324520749654
Anger_80,0.007783282873441602
Disgust_Avg,0.007823879256111246
Disgust_Std,0.00782289930871278
Disgust_25P,0.0075376895399859424
Disgust_75P,0.00734274085749213
Disgust_Peaks,0.008882613593317936
Disgust_0,0.007871831545594763
Disgust_20,0.008306459891211527
Disgust_40,0.007918854834796063
Disgust_60,0.007935760107175468
Disgust_80,0.006852776585193461
Contempt_Avg,0.00817517716898495
Contempt_Std,0.009352291652411882
Contempt_25P,0.006877450490131315
Contempt_75P,0.009206328305016656
Contempt_Peaks,0.008513489384851924
Contempt_0,0.008101993416458795
Contempt_20,0.008628580136062512
Contempt_40,0.008380009845014575
Contempt_60,0.009628238472732928
Contempt_80,0.009510380757575355
Blink_Avg,0.008438708378371884
Blink_Std,0.00848640706988481
Blink_25P,0.0
Blink_75P,0.008341915577830544
Blink_Peaks,0.00834568913756764
Blink_0,0.008451918755266278
Blink_20,0.008369737971250294
Blink_40,0.008425713483394754
Blink_60,0.008953736071399416
Blink_80,0.009922030252832037
HeadPose_X_Avg,0.007271237601813219
HeadPose_X_Std,0.007899844520385727
HeadPose_X_25P,0.007829914427252858
HeadPose_X_75P,0.00645396866735094
HeadPose_X_Peaks,0.008757464076224242
HeadPose_X_0,0.007441197816373651
HeadPose_X_20,0.00717116059116946
HeadPose_X_40,0.0066895926279970245
HeadPose_X_60,0.007557011940431587
HeadPose_X_80,0.007467656413226346
HeadRotation_X_Avg,0.008277584149150075
HeadRotation_X_Std,0.008387278854152231
HeadRotation_X_25P,0.00811803994046641
HeadRotation_X_75P,0.007380208075331244
HeadRotation_X_Peaks,0.007365006510822085
HeadRotation_X_0,0.008587530647324938
HeadRotation_X_20,0.007364111974496854
HeadRotation_X_40,0.007575652684235477
HeadRotation_X_60,0.008489928171431784
HeadRotation_X_80,0.00796244444433023
EyeAngel_X_Avg,0.006396783712867884
EyeAngel_X_Std,0.007964641220294376
EyeAngel_X_25P,0.006787002952649621
EyeAngel_X_75P,0.0063844609964880455
EyeAngel_X_Peaks,0.008555421007627084
EyeAngel_X_0,0.0074481867421298965
EyeAngel_X_20,0.007010542730679551
EyeAngel_X_40,0.006565730898389059
EyeAngel_X_60,0.00707086109249664
EyeAngel_X_80,0.007906500201609743
Motion_image_Avg,0.009186146236588033
Motion_image_Std,0.01091702528990836
Motion_image_25P,0.008399735557073101
Motion_image_75P,0.008181632493005159
Motion_image_Peaks,0.007976380622540934
Motion_image_0,0.007616993644148832
Motion_image_20,0.008474766410669105
Motion_image_40,0.008233303082237426
Motion_image_60,0.008585401767623135
Motion_image_80,0.008047274097294669
